"Source_ID","Reference","Study_number","Study_name","SS","Diversity_metric","Diversity_metric_unit","Diversity_metric_type","Diversity_metric_is_effort_sensitive","Diversity_metric_is_suitable_for_Chao","Sampling_method","Sampling_effort_unit","Study_common_taxon","Rank_of_study_common_taxon","Site_number","Site_name","Block","SSS","SSB","SSBS","Sample_start_earliest","Sample_end_latest","Sample_midpoint","Sample_date_resolution","Max_linear_extent_metres","Habitat_patch_area_square_metres","Sampling_effort","Rescaled_sampling_effort","Habitat_as_described","Predominant_land_use","Source_for_predominant_land_use","Use_intensity","Km_to_nearest_edge_of_habitat","Years_since_fragmentation_or_conversion","Transect_details","Coordinates_method","Longitude","Latitude","Country_distance_metres","Country","UN_subregion","UN_region","Ecoregion_distance_metres","Ecoregion","Biome","Realm","Hotspot","Wilderness_area","Taxon_number","Taxon_name_entered","Indication","Parsed_name","Taxon","COL_ID","Name_status","Rank","Kingdom","Phylum","Class","Order","Family","Genus","Species","Best_guess_binomial","Higher_taxon","Measurement","Effort_corrected_measurement","bgb","bgg","Country_ISO2C"
"XH1_2016__Mandal","Mandal and Shankar Raman 2016",1,"transect","XH1_2016__Mandal 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","minute","Chordata","Phylum",77,"8Chikha Road17","Chikha Road","XH1_2016__Mandal 1 77","XH1_2016__Mandal 1 Chikha Road","XH1_2016__Mandal 1 Chikha Road 77",2014-04-13,2014-04-13,2014-04-13,"day",100,NA,10,1,"Mature forests (dominated by evergreen trees and woody vegetation in the understory) were surveyed close to 6 buffer zone villages. While 20 sites were entirely in the buffer zone, the remainder were at the edge of the DTR core zone but abutting villages. Human presence and movement were noticeably higher along the trails in this area.","Primary vegetation","Direct from publication / author","Minimal use",NA,NA,"","Direct from publication / author",92.35897,23.67091,0,"India","Southern Asia","Asia",0,"Mizoram-Manipur-Kachin Rain Forests","Tropical & Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Burma","",120,"HOOLOCK GIBBON","Bird","HOOLOCK GIBBON","Hylobates hoolock",6873727,"accepted name","Species","Animalia","Chordata","Mammalia","Primates","Hylobatidae","Hylobates","hoolock","Hylobates hoolock","Mammalia",0,0,"hylobates hoolock","hylobates","IN"
"XH1_2016__Mandal","Mandal and Shankar Raman 2016",1,"transect","XH1_2016__Mandal 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","minute","Chordata","Phylum",78,"9Chikha Road18","Chikha Road","XH1_2016__Mandal 1 78","XH1_2016__Mandal 1 Chikha Road","XH1_2016__Mandal 1 Chikha Road 78",2014-04-13,2014-04-13,2014-04-13,"day",100,NA,10,1,"Mature forests (dominated by evergreen trees and woody vegetation in the understory) were surveyed close to 6 buffer zone villages. While 21 sites were entirely in the buffer zone, the remainder were at the edge of the DTR core zone but abutting villages. Human presence and movement were noticeably higher along the trails in this area.","Primary vegetation","Direct from publication / author","Minimal use",NA,NA,"","Direct from publication / author",92.36018,23.66933,0,"India","Southern Asia","Asia",0,"Mizoram-Manipur-Kachin Rain Forests","Tropical & Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Burma","",6,"HOARY-BELLIED SQUIRREL","Bird","HOARY-BELLIED SQUIRREL","Callosciurus pygerythrus",6905442,"accepted name","Species","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Callosciurus","pygerythrus","Callosciurus pygerythrus","Mammalia",0,0,"callosciurus pygerythrus","callosciurus","IN"
"XH1_2016__Mandal","Mandal and Shankar Raman 2016",1,"transect","XH1_2016__Mandal 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","minute","Chordata","Phylum",78,"9Chikha Road18","Chikha Road","XH1_2016__Mandal 1 78","XH1_2016__Mandal 1 Chikha Road","XH1_2016__Mandal 1 Chikha Road 78",2014-04-13,2014-04-13,2014-04-13,"day",100,NA,10,1,"Mature forests (dominated by evergreen trees and woody vegetation in the understory) were surveyed close to 6 buffer zone villages. While 21 sites were entirely in the buffer zone, the remainder were at the edge of the DTR core zone but abutting villages. Human presence and movement were noticeably higher along the trails in this area.","Primary vegetation","Direct from publication / author","Minimal use",NA,NA,"","Direct from publication / author",92.36018,23.66933,0,"India","Southern Asia","Asia",0,"Mizoram-Manipur-Kachin Rain Forests","Tropical & Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Burma","",43,"HIMALAYAN STRIPED SQUIRREL","Bird","HIMALAYAN STRIPED SQUIRREL","Tamiops macclellandi",6905595,"accepted name","Species","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Tamiops","macclellandi","Tamiops macclellandi","Mammalia",0,0,"tamiops macclellandi","tamiops","IN"
"XH1_2016__Mandal","Mandal and Shankar Raman 2016",1,"transect","XH1_2016__Mandal 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","minute","Chordata","Phylum",78,"9Chikha Road18","Chikha Road","XH1_2016__Mandal 1 78","XH1_2016__Mandal 1 Chikha Road","XH1_2016__Mandal 1 Chikha Road 78",2014-04-13,2014-04-13,2014-04-13,"day",100,NA,10,1,"Mature forests (dominated by evergreen trees and woody vegetation in the understory) were surveyed close to 6 buffer zone villages. While 21 sites were entirely in the buffer zone, the remainder were at the edge of the DTR core zone but abutting villages. Human presence and movement were noticeably higher along the trails in this area.","Primary vegetation","Direct from publication / author","Minimal use",NA,NA,"","Direct from publication / author",92.36018,23.66933,0,"India","Southern Asia","Asia",0,"Mizoram-Manipur-Kachin Rain Forests","Tropical & Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Burma","",61,"PALLAS SQUIRREL","Bird","PALLAS SQUIRREL","Callosciurus erythraeus",6905433,"accepted name","Species","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Callosciurus","erythraeus","Callosciurus erythraeus","Mammalia",0,0,"callosciurus erythraeus","callosciurus","IN"
"XH1_2016__Mandal","Mandal and Shankar Raman 2016",1,"transect","XH1_2016__Mandal 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","minute","Chordata","Phylum",78,"9Chikha Road18","Chikha Road","XH1_2016__Mandal 1 78","XH1_2016__Mandal 1 Chikha Road","XH1_2016__Mandal 1 Chikha Road 78",2014-04-13,2014-04-13,2014-04-13,"day",100,NA,10,1,"Mature forests (dominated by evergreen trees and woody vegetation in the understory) were surveyed close to 6 buffer zone villages. While 21 sites were entirely in the buffer zone, the remainder were at the edge of the DTR core zone but abutting villages. Human presence and movement were noticeably higher along the trails in this area.","Primary vegetation","Direct from publication / author","Minimal use",NA,NA,"","Direct from publication / author",92.36018,23.66933,0,"India","Southern Asia","Asia",0,"Mizoram-Manipur-Kachin Rain Forests","Tropical & Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Burma","",88,"MALAY TREE SHREW","Bird","MALAY TREE SHREW","Tupaia glis",6873760,"accepted name","Species","Animalia","Chordata","Mammalia","Scandentia","Tupaiidae","Tupaia","glis","Tupaia glis","Mammalia",0,0,"tupaia glis","tupaia","IN"
"XH1_2016__Mandal","Mandal and Shankar Raman 2016",1,"transect","XH1_2016__Mandal 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","minute","Chordata","Phylum",78,"9Chikha Road18","Chikha Road","XH1_2016__Mandal 1 78","XH1_2016__Mandal 1 Chikha Road","XH1_2016__Mandal 1 Chikha Road 78",2014-04-13,2014-04-13,2014-04-13,"day",100,NA,10,1,"Mature forests (dominated by evergreen trees and woody vegetation in the understory) were surveyed close to 6 buffer zone villages. While 21 sites were entirely in the buffer zone, the remainder were at the edge of the DTR core zone but abutting villages. Human presence and movement were noticeably higher along the trails in this area.","Primary vegetation","Direct from publication / author","Minimal use",NA,NA,"","Direct from publication / author",92.36018,23.66933,0,"India","Southern Asia","Asia",0,"Mizoram-Manipur-Kachin Rain Forests","Tropical & Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Burma","",97,"CAPPED LANGUR","Bird","CAPPED LANGUR","Trachypithecus pileatus",6873722,"accepted name","Species","Animalia","Chordata","Mammalia","Primates","Cercopithecidae","Trachypithecus","pileatus","Trachypithecus pileatus","Mammalia",0,0,"trachypithecus pileatus","trachypithecus","IN"
"XH1_2016__Mandal","Mandal and Shankar Raman 2016",1,"transect","XH1_2016__Mandal 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","minute","Chordata","Phylum",78,"9Chikha Road18","Chikha Road","XH1_2016__Mandal 1 78","XH1_2016__Mandal 1 Chikha Road","XH1_2016__Mandal 1 Chikha Road 78",2014-04-13,2014-04-13,2014-04-13,"day",100,NA,10,1,"Mature forests (dominated by evergreen trees and woody vegetation in the understory) were surveyed close to 6 buffer zone villages. While 21 sites were entirely in the buffer zone, the remainder were at the edge of the DTR core zone but abutting villages. Human presence and movement were noticeably higher along the trails in this area.","Primary vegetation","Direct from publication / author","Minimal use",NA,NA,"","Direct from publication / author",92.36018,23.66933,0,"India","Southern Asia","Asia",0,"Mizoram-Manipur-Kachin Rain Forests","Tropical & Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Burma","",110,"MALAYAN GIANT SQUIRREL","Bird","MALAYAN GIANT SQUIRREL","Ratufa bicolor",6905522,"accepted name","Species","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Ratufa","bicolor","Ratufa bicolor","Mammalia",0,0,"ratufa bicolor","ratufa","IN"
"XH1_2016__Mandal","Mandal and Shankar Raman 2016",1,"transect","XH1_2016__Mandal 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","minute","Chordata","Phylum",78,"9Chikha Road18","Chikha Road","XH1_2016__Mandal 1 78","XH1_2016__Mandal 1 Chikha Road","XH1_2016__Mandal 1 Chikha Road 78",2014-04-13,2014-04-13,2014-04-13,"day",100,NA,10,1,"Mature forests (dominated by evergreen trees and woody vegetation in the understory) were surveyed close to 6 buffer zone villages. While 21 sites were entirely in the buffer zone, the remainder were at the edge of the DTR core zone but abutting villages. Human presence and movement were noticeably higher along the trails in this area.","Primary vegetation","Direct from publication / author","Minimal use",NA,NA,"","Direct from publication / author",92.36018,23.66933,0,"India","Southern Asia","Asia",0,"Mizoram-Manipur-Kachin Rain Forests","Tropical & Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Burma","",120,"HOOLOCK GIBBON","Bird","HOOLOCK GIBBON","Hylobates hoolock",6873727,"accepted name","Species","Animalia","Chordata","Mammalia","Primates","Hylobatidae","Hylobates","hoolock","Hylobates hoolock","Mammalia",0,0,"hylobates hoolock","hylobates","IN"
"XH1_2016__Mandal","Mandal and Shankar Raman 2016",1,"transect","XH1_2016__Mandal 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","minute","Chordata","Phylum",79,"1Tuipuibari19","Tuipuibari","XH1_2016__Mandal 1 79","XH1_2016__Mandal 1 Tuipuibari","XH1_2016__Mandal 1 Tuipuibari 79",2014-04-14,2014-04-14,2014-04-14,"day",100,NA,10,1,"Mature forests (dominated by evergreen trees and woody vegetation in the understory) were surveyed close to 6 buffer zone villages. While 22 sites were entirely in the buffer zone, the remainder were at the edge of the DTR core zone but abutting villages. Human presence and movement were noticeably higher along the trails in this area.","Primary vegetation","Direct from publication / author","Minimal use",NA,NA,"","Direct from publication / author",92.35104,23.71172,0,"India","Southern Asia","Asia",0,"Mizoram-Manipur-Kachin Rain Forests","Tropical & Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Burma","",6,"HOARY-BELLIED SQUIRREL","Bird","HOARY-BELLIED SQUIRREL","Callosciurus pygerythrus",6905442,"accepted name","Species","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Callosciurus","pygerythrus","Callosciurus pygerythrus","Mammalia",0,0,"callosciurus pygerythrus","callosciurus","IN"
"XH1_2016__Mandal","Mandal and Shankar Raman 2016",1,"transect","XH1_2016__Mandal 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","minute","Chordata","Phylum",79,"1Tuipuibari19","Tuipuibari","XH1_2016__Mandal 1 79","XH1_2016__Mandal 1 Tuipuibari","XH1_2016__Mandal 1 Tuipuibari 79",2014-04-14,2014-04-14,2014-04-14,"day",100,NA,10,1,"Mature forests (dominated by evergreen trees and woody vegetation in the understory) were surveyed close to 6 buffer zone villages. While 22 sites were entirely in the buffer zone, the remainder were at the edge of the DTR core zone but abutting villages. Human presence and movement were noticeably higher along the trails in this area.","Primary vegetation","Direct from publication / author","Minimal use",NA,NA,"","Direct from publication / author",92.35104,23.71172,0,"India","Southern Asia","Asia",0,"Mizoram-Manipur-Kachin Rain Forests","Tropical & Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Burma","",43,"HIMALAYAN STRIPED SQUIRREL","Bird","HIMALAYAN STRIPED SQUIRREL","Tamiops macclellandi",6905595,"accepted name","Species","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Tamiops","macclellandi","Tamiops macclellandi","Mammalia",0,0,"tamiops macclellandi","tamiops","IN"
"XH1_2016__Mandal","Mandal and Shankar Raman 2016",1,"transect","XH1_2016__Mandal 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","minute","Chordata","Phylum",79,"1Tuipuibari19","Tuipuibari","XH1_2016__Mandal 1 79","XH1_2016__Mandal 1 Tuipuibari","XH1_2016__Mandal 1 Tuipuibari 79",2014-04-14,2014-04-14,2014-04-14,"day",100,NA,10,1,"Mature forests (dominated by evergreen trees and woody vegetation in the understory) were surveyed close to 6 buffer zone villages. While 22 sites were entirely in the buffer zone, the remainder were at the edge of the DTR core zone but abutting villages. Human presence and movement were noticeably higher along the trails in this area.","Primary vegetation","Direct from publication / author","Minimal use",NA,NA,"","Direct from publication / author",92.35104,23.71172,0,"India","Southern Asia","Asia",0,"Mizoram-Manipur-Kachin Rain Forests","Tropical & Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Burma","",61,"PALLAS SQUIRREL","Bird","PALLAS SQUIRREL","Callosciurus erythraeus",6905433,"accepted name","Species","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Callosciurus","erythraeus","Callosciurus erythraeus","Mammalia",0,0,"callosciurus erythraeus","callosciurus","IN"
"XH1_2016__Mandal","Mandal and Shankar Raman 2016",1,"transect","XH1_2016__Mandal 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","minute","Chordata","Phylum",79,"1Tuipuibari19","Tuipuibari","XH1_2016__Mandal 1 79","XH1_2016__Mandal 1 Tuipuibari","XH1_2016__Mandal 1 Tuipuibari 79",2014-04-14,2014-04-14,2014-04-14,"day",100,NA,10,1,"Mature forests (dominated by evergreen trees and woody vegetation in the understory) were surveyed close to 6 buffer zone villages. While 22 sites were entirely in the buffer zone, the remainder were at the edge of the DTR core zone but abutting villages. Human presence and movement were noticeably higher along the trails in this area.","Primary vegetation","Direct from publication / author","Minimal use",NA,NA,"","Direct from publication / author",92.35104,23.71172,0,"India","Southern Asia","Asia",0,"Mizoram-Manipur-Kachin Rain Forests","Tropical & Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Burma","",88,"MALAY TREE SHREW","Bird","MALAY TREE SHREW","Tupaia glis",6873760,"accepted name","Species","Animalia","Chordata","Mammalia","Scandentia","Tupaiidae","Tupaia","glis","Tupaia glis","Mammalia",0,0,"tupaia glis","tupaia","IN"
"XH1_2016__Mandal","Mandal and Shankar Raman 2016",1,"transect","XH1_2016__Mandal 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","minute","Chordata","Phylum",79,"1Tuipuibari19","Tuipuibari","XH1_2016__Mandal 1 79","XH1_2016__Mandal 1 Tuipuibari","XH1_2016__Mandal 1 Tuipuibari 79",2014-04-14,2014-04-14,2014-04-14,"day",100,NA,10,1,"Mature forests (dominated by evergreen trees and woody vegetation in the understory) were surveyed close to 6 buffer zone villages. While 22 sites were entirely in the buffer zone, the remainder were at the edge of the DTR core zone but abutting villages. Human presence and movement were noticeably higher along the trails in this area.","Primary vegetation","Direct from publication / author","Minimal use",NA,NA,"","Direct from publication / author",92.35104,23.71172,0,"India","Southern Asia","Asia",0,"Mizoram-Manipur-Kachin Rain Forests","Tropical & Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Burma","",97,"CAPPED LANGUR","Bird","CAPPED LANGUR","Trachypithecus pileatus",6873722,"accepted name","Species","Animalia","Chordata","Mammalia","Primates","Cercopithecidae","Trachypithecus","pileatus","Trachypithecus pileatus","Mammalia",0,0,"trachypithecus pileatus","trachypithecus","IN"
"XH1_2016__Mandal","Mandal and Shankar Raman 2016",1,"transect","XH1_2016__Mandal 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","minute","Chordata","Phylum",79,"1Tuipuibari19","Tuipuibari","XH1_2016__Mandal 1 79","XH1_2016__Mandal 1 Tuipuibari","XH1_2016__Mandal 1 Tuipuibari 79",2014-04-14,2014-04-14,2014-04-14,"day",100,NA,10,1,"Mature forests (dominated by evergreen trees and woody vegetation in the understory) were surveyed close to 6 buffer zone villages. While 22 sites were entirely in the buffer zone, the remainder were at the edge of the DTR core zone but abutting villages. Human presence and movement were noticeably higher along the trails in this area.","Primary vegetation","Direct from publication / author","Minimal use",NA,NA,"","Direct from publication / author",92.35104,23.71172,0,"India","Southern Asia","Asia",0,"Mizoram-Manipur-Kachin Rain Forests","Tropical & Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Burma","",110,"MALAYAN GIANT SQUIRREL","Bird","MALAYAN GIANT SQUIRREL","Ratufa bicolor",6905522,"accepted name","Species","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Ratufa","bicolor","Ratufa bicolor","Mammalia",0,0,"ratufa bicolor","ratufa","IN"
"XH1_2016__Mandal","Mandal and Shankar Raman 2016",1,"transect","XH1_2016__Mandal 1","abundance","individuals","Abundance",TRUE,TRUE,"line/belt transects","minute","Chordata","Phylum",79,"1Tuipuibari19","Tuipuibari","XH1_2016__Mandal 1 79","XH1_2016__Mandal 1 Tuipuibari","XH1_2016__Mandal 1 Tuipuibari 79",2014-04-14,2014-04-14,2014-04-14,"day",100,NA,10,1,"Mature forests (dominated by evergreen trees and woody vegetation in the understory) were surveyed close to 6 buffer zone villages. While 22 sites were entirely in the buffer zone, the remainder were at the edge of the DTR core zone but abutting villages. Human presence and movement were noticeably higher along the trails in this area.","Primary vegetation","Direct from publication / author","Minimal use",NA,NA,"","Direct from publication / author",92.35104,23.71172,0,"India","Southern Asia","Asia",0,"Mizoram-Manipur-Kachin Rain Forests","Tropical & Subtropical Moist Broadleaf Forests","Indo-Malay","Indo-Burma","",120,"HOOLOCK GIBBON","Bird","HOOLOCK GIBBON","Hylobates hoolock",6873727,"accepted name","Species","Animalia","Chordata","Mammalia","Primates","Hylobatidae","Hylobates","hoolock","Hylobates hoolock","Mammalia",0,0,"hylobates hoolock","hylobates","IN"
